page,name,variety,description
https://www.winemag.com/buying-guide/domaine-de-la-bretonniere-2018-sauvignon-blanc-val-de-loire/,Wine Cube 2018 Sauvignon Blanc (California),Sauvignon Blanc,"This is a soft wine, its acidity and herbal elements muted and indistinct. It is pleasant, but without much character. "
https://www.winemag.com/buying-guide/thierry-delaunay-2018-sauvignon-blanc-sauvignon-blanc-touraine/,Peju 2018 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,"Herbal and intense, this wine is crisp, full of gooseberry fruits and tightly textured. Drink now. "
https://www.winemag.com/buying-guide/thierry-delaunay-2018-le-grand-ballon-sauvignon-blanc-val-de-loire/,Esser 2018 Sauvignon Blanc (Monterey County),Sauvignon Blanc,"This crisp, herbal wine offers light, perfumed fruit and lively acidity. It is a simple, accessible wine that is ready to drink. "
https://www.winemag.com/buying-guide/hubert-brochard-2018-les-carisannes-by-hubert-brochard-sauvignon-blanc-val-de-loire/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"Softly textured, this fruity wine comes from vineyards in the eastern Loire Valley. Its tangy green-fruit character is enhanced by the bright acidity and rounded aftertaste. Drink now. "
https://www.winemag.com/buying-guide/rethore-davy-2018-parcelles-sauvignon-blanc-val-de-loire/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"This crisp, herbal wine is classic Loire. Touches of minerality and bright green-fruit flavors make for a fresh, ready-to-drink wine. "
https://www.winemag.com/buying-guide/paul-buisse-2018-sauvignon-blanc-touraine/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"This grassy, herbal wine is all about crisp green fruits. Its acidity and zesty character balance with the ripe fruit and bright aftertaste. Drink now. "
https://www.winemag.com/buying-guide/paris-simoneau-2018-antoine-simoneau-sauvignon-blanc-touraine/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"Bright white currants and crisp acidity are star attributes of this simple, fruity wine. Its herbal texture is light and easy to drink. The wine is ready now. "
https://www.winemag.com/buying-guide/domaine-de-la-potardiere-2018-sauvignon-blanc-val-de-loire/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"An herbal, intense wine, this is tightly textured, with grapefruit flavors that show through strongly. The wine is ready to drink. "
https://www.winemag.com/buying-guide/xavier-frissant-2018-sauvignon-blanc-touraine/,Danza del Sol 2018 Sauvignon Blanc (Temecula Valley),Sauvignon Blanc,"A really catty Sauvignon Blanc, herbal and crisp, this is intense while also ready to drink. An edge of steeliness gives shape and adds texture to the fruity wine. Drink now. "
https://www.winemag.com/buying-guide/paris-simoneau-2018-domaine-de-la-rabelais-cuvee-st-georges-sauvignon-blanc-val-de-loire/,Te Pa 2019 Pa Road Estate Grown Sauvignon Blanc (Marlborough),Sauvignon Blanc,"There is nothing complex about this fruity, crisp wine with its lemon tang and fruitiness. It's made to be drunk instantly. "
https://www.winemag.com/buying-guide/domaine-de-la-foliette-2018-sauvignon-blanc-val-de-loire/,Kiaora 2019 Estate Grown Signature Series Sauvignon Blanc (Marlborough),Sauvignon Blanc,"Herbal and gooseberry flavors are part of this classic, light Sauvignon Blanc. Crisp acidity and lemon flavors give a wine that is fresh at the end. "
https://www.winemag.com/buying-guide/oxford-landing-2018-sauvignon-blanc-south-australia/,Te Pa 2019 Pa Road Estate Grown Sauvignon Blanc (Marlborough),Sauvignon Blanc,"This is a soft and fruity Sauvignon, with straightforward notes of ripe lemon, lime and stone fruit, with a hint of green bell pepper. The palate is fruity, seemingly with a touch of residual sugar and crisp acidity. It closes on a synthetic note, though, which makes taking another sip a challenge. "
https://www.winemag.com/buying-guide/le-charmel-2018-sauvignon-blanc-sauvignon-blanc-touraine/,Te Pa 2019 Pa Road Estate Grown Sauvignon Blanc (Marlborough),Sauvignon Blanc,"A soft wine with ripe acidity and apple and lemon flavors, this is lightly crisp. With its fresh fruits and perfumed aftertaste, it is ready to drink. "
https://www.winemag.com/buying-guide/domaine-valery-renaudat-2018-les-lignis-sauvignon-blanc-reuilly/,San Pedro 2017 GatoNegro Sauvignon Blanc (Central Valley),Sauvignon Blanc,"Grassy and herbal, this classic Sauvignon Blanc is also fruity and fresh with lime-juice flavors. It is tangy, bright and ready to drink. "
https://www.winemag.com/buying-guide/domaine-des-tilleuls-2018-selection-sauvignon-blanc-val-de-loire/,Te Pa 2019 Pa Road Estate Grown Sauvignon Blanc (Marlborough),Sauvignon Blanc,"This open, fruity wine has an herbal, tangy character that contrasts with the light orange peel and riper fruit flavors. It is a fresh, balanced wine that is ready to drink. "
https://www.winemag.com/buying-guide/domaine-minchin-2017-la-tour-saint-martin-honorine-menetou-salon/,Longboard 2018 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,"A full, ripe wine, this has a rich, soft texture. Its acidity and bright, tangy fruit are refreshing and generous. Drink this wine now. "
https://www.winemag.com/buying-guide/domaine-joel-delaunay-2018-sauvignon-blanc-sauvignon-blanc-touraine/,Highway 12 2018 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,"A ripe wine with hints of tropical fruits as well as lemon and pink grapefruit, this is fruity and lightly textured. Its freshness and lightness are already attractive. Drink now. "
https://www.winemag.com/buying-guide/raphael-midoir-2018-sauvignon-blanc-touraine/,Highway 12 2018 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,This is a ripe and creamy-textured wine. Herbal flavors are shot through with lemon zest and crisp apple on the full-bodied palate. Drink now. 
https://www.winemag.com/buying-guide/domaine-daniel-reverdy-et-fils-2018-sancerre/,Carlton Cellars 2017 Estate Sauvignon Blanc (Yamhill-Carlton),Sauvignon Blanc,"Crisp and zesty, this is a light and fruity wine. Still young with its mineral edge prominent, the wine with its citrus flavors should be ready to drink from 2020. "
https://www.winemag.com/buying-guide/clement-et-florian-berthier-2018-menetou-salon/,Wine Cube 2018 Sauvignon Blanc (California),Sauvignon Blanc,"This soft, ripe wine offers attractive acidity and green-fruit flavors. A bright tang brings zestiness and juicy fruitiness. The wine is ready to drink. "
https://www.winemag.com/buying-guide/chateau-de-sancerre-2018-sancerre/,Longboard 2018 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,"Ripe and fruity, this wine conveys the proper tang of Sancerre, with crisp acidity to temper the richness. It is correct but without much character. The wine will be ready to drink from late 2019. "
https://www.winemag.com/buying-guide/blue-victorian-winery-2018-sauvignon-blanc-suisun-valley/,Carlton Cellars 2017 Estate Sauvignon Blanc (Yamhill-Carlton),Sauvignon Blanc,This wine has extremely aromatic gooseberry and pine needle aromas along with crisp and fruity flavors that are fresh and straightforward. It's light in body and simply refreshing. 
https://www.winemag.com/buying-guide/joseph-mellot-2018-le-troncsec-pouilly-fume/,Carlton Cellars 2017 Estate Sauvignon Blanc (Yamhill-Carlton),Sauvignon Blanc,"A refreshingly aromatic wine, this is ripe with white fruits and a squeeze of lemon. Freshness and a crisp texture are right up front in this attractive wine. Drink now. "
https://www.winemag.com/buying-guide/domaine-des-grandes-perrieres-2018-le-silex-sauvignon-blanc-coteaux-du-giennois/,Wine Cube 2018 Sauvignon Blanc (California),Sauvignon Blanc,"The small appellation of Coteaux du Giennois north of Sancerre produces ripe wines, particularly in 2018. The acidity is softened by rich apple flavors that contrast with the tangy, herbal core of the wine. Drink now. "
https://www.winemag.com/buying-guide/napa-cellars-2018-sauvignon-blanc-napa-valley/,Highway 12 2018 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,"Creamy and lush on the palate, this white has a rounded richness sure to please, with lasting flavors of lemon verbena and peach. "
https://www.winemag.com/buying-guide/domaine-fouassier-2018-sancerre/,St. Supéry 2018 Dollarhide Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,"Produced from organically grown grapes, this soft wine has ripe apple as well as citrus flavors. The creamy texture gives it a rich feel, contrasting well with crispness at the end. Drink now. "
https://www.winemag.com/buying-guide/henri-bourgeois-2018-haute-victoire-quincy/,Highway 12 2018 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,"In the soft style typical of this small region west of Sancerre, this wine is fruity, with apple and lime flavors and a mineral texture. Freshness makes the wine bright and refreshing. Drink now. "
https://www.winemag.com/buying-guide/compagnie-vinicole-de-val-de-loire-2018-le-pre-vaujour-pouilly-fume/,Wine Cube 2018 Sauvignon Blanc (California),Sauvignon Blanc,"This wine's ripe fruits are young, with the potential to soften and fill out. Crisp apples, citrus and bright acidity complete this attractive wine. Drink from 2020. "
https://www.winemag.com/buying-guide/domaine-valery-renaudat-2017-le-ptit-renaudat-sauvignon-blanc-val-de-loire/,In Situ 2008 Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,"A soft, creamy wine, this is full of crisp apple fruit that is lightly touched by a squeeze of lemon. Acidity is muted by the ripe fruits to give a rounded wine that is ready to drink. "
https://www.winemag.com/buying-guide/domaine-dyckerhoff-2018-sauvignon-blanc-reuilly/,Highway 12 2018 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,"This wine is ripe, softly textured with gentle acidity that gives a rounded character. The citrus edge adds a touch of freshness to a wine that is ready to drink. "
https://www.winemag.com/buying-guide/domaine-de-rome-2018-romana-blanc-sancerre/,Carlton Cellars 2017 Estate Sauvignon Blanc (Yamhill-Carlton),Sauvignon Blanc,"This is a soft wine, with white-fruit flavors and gentle acidity. Its light, bright fruitiness has a tang of lemon zest and a juicy, perfumed aftertaste. Drink now. "
https://www.winemag.com/buying-guide/clement-et-florian-berthier-2018-sancerre/,Carlton Cellars 2017 Estate Sauvignon Blanc (Yamhill-Carlton),Sauvignon Blanc,"A crisp, lightly herbal wine, this is packed with green-apple fruits laced with grapefruit acidity. The wine is perfumed, gently textured and ready to drink. "
https://www.winemag.com/buying-guide/longhouse-2018-sauvignon-blanc-lodi/,Pope Valley Winery 2018 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,"This full-bodied wine goes for smoothness and richness rather than the typical varietal character, yet it has snappy underlying acidity. It feels and tastes ripe and generous, has mostly pear and apple flavors and good balance. "
https://www.winemag.com/buying-guide/aurore-dezat-2018-sancerre/,Wine Cube 2018 Sauvignon Blanc (California),Sauvignon Blanc,"This is a crisply textured wine, with attractive acidity and a strong mineral edge. Fresh citrus flavors and acidity are comfortably balanced by the taut steely edge. Drink now. "
https://www.winemag.com/buying-guide/a-torano-2017-kick-ranch-vineyard-sauvignon-blanc-sonoma-county/,Longboard 2018 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,"Lemony and fleshy, this is a steely white wine, with ample body weight and moderate acidity. "
https://www.winemag.com/buying-guide/domaine-chatelain-2018-jean-vincent-sancerre/,Provenance Vineyards 2018 Sauvignon Blanc (Rutherford),Sauvignon Blanc,"This wine is tense, mineral and concentrated. The white-fruit, gooseberry and spice flavors have a juicy character, refreshingly crisp and with plenty of final acidity. Drink the wine now. "
https://www.winemag.com/buying-guide/joseph-mellot-2018-domaine-de-bellecours-sancerre/,Provenance Vineyards 2018 Sauvignon Blanc (Rutherford),Sauvignon Blanc,This softly textured wine offers a pure line of sliced-apple flavors and crispness on the side. It comes from an estate owned by the Mellot family. Drink now. 
https://www.winemag.com/buying-guide/gitton-pere-et-fils-2018-en-creux-monopole-sancerre/,Pope Valley Winery 2018 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,"This wine comes from a vineyard that is wholly owned by the producer, hence the word monopole in its name. Youth gives it a yeasty character at this stage, one that will fade as the crisp herbal flavors open up. Drink the wine from 2020. "
https://www.winemag.com/buying-guide/roger-champault-fils-2018-les-pierris-sancerre/,Provenance Vineyards 2018 Sauvignon Blanc (Rutherford),Sauvignon Blanc,"This tangy, fragrant wine offers a taut, mineral edge as well as ripe melon and grapefruit flavors. The wine was fermented in tanks to keep its freshness, crisp texture and fruitiness. Drink now. "
https://www.winemag.com/buying-guide/domaine-valery-renaudat-2018-les-nouzats-quincy/,In Situ 2008 Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,"This wine comes from a small appellation dedicated entirely to Sauvignon Blanc. The wine's bright, fresh character is softened by the gentle acidity and textured with minerality. Drink now. "
https://www.winemag.com/buying-guide/picayune-2018-sauvignon-blanc-napa-sonoma/,Pope Valley Winery 2018 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,"Floral components of grass and hay are complemented by light crisp flavors of grapefruit in this white, that is fermented and aged in both stainless steel and neutral oak. It's a delightfully enjoyable wine. "
